reviewId,content,score
3a996c4d-d444-4547-aa79-92287cfd83af,sat set,5
e19ace03-eda7-4ba6-8181-41dee44864a7,tolong buka dana cicil saya min,4
56358bfa-1826-40c3-ab1b-2e240beb11ad,mantap,5
07c3de09-51e8-4225-a3d2-02a45b6d498d,GAK USAH PAKAI DANA MENDING KALIAN PADA HAPUS...dana cicil ku kok belum muncul lagi ya padahal.. udah lunas udah 2 bulan lebih ..gak jelas lah dana ini..,1
d0784733-ac6a-47b5-8528-1671cc913539,50k aj ditilap... parah lu ! transaksi udah berhasil. saldo gk brtambah..,1
b9b4d8a7-716b-4781-909d-21e7c6966549,bagusss,5
c45affe9-464c-427d-ae01-2ef80d85f82c,karen tidak bis ahpus habids beli apa,2
0973bef3-67d4-41d3-8e52-97ed42fc1362,sangat baik,5
e79c9ccf-4948-43d2-80c2-90fb5b9aa7a4,good,5
d53ec45d-d4ab-4c8d-8466-4b5dc510d2a6,aplikasi bagus,5
ad724df7-6f76-4381-a5df-07b7196988e7,Gak ada fitur dana instan... padahal sudah premium selama 10 tahun lebih... mengecewakan... gak bisa bantu... padahal sering pakai dana buat transaksi... mau menang sendiri aja pihak dana...,1
4e988719-bbdd-46ff-86de-c3a8dd05235a,oo ini ya app Buat Depo wkwkwkkekeke,5
d3293ec2-945c-42bd-8c68-361ef382e5a3,sangat membantu,5
fe7384ea-110d-4217-b6db-935a2339fbcf,sedang gangguan yah skrng. gak bisa masuk,5
f1219203-f3c4-4c48-83e8-afe5f9c0cf0c,mantap sangat membantu..,5
adffcb4b-dde0-41b1-910c-fea47f085598,"ketika pencet lanjut saat mengirim saldo tampilan pertama loading terus lamaaa, terus error, nah yang kedua baru bisa kirim,padahal jaringan bagus, lalu juga pas pertama masuk terus refresh tiba² forceclose, anehh tolong dengan sangat untuk diperbaiki bug/masalah ini",4
cf1db13f-8343-4bb3-8e97-896ef7c460f4,bagus,5
72df6eea-0c98-4805-873d-a63a03fa741e,baik,5
0cc4f527-8134-426d-be43-ee171d405124,oke,5
462d9280-28c6-4ce4-b954-860abaf492ba,bagus,5
f08fe3c1-d20b-484b-817e-872db98a987b,perfect,5
ce892bd7-61b3-4ca3-8e0f-7ba29bf88f26,"mudah2xan lebih baik aplikasi nyampet digital (e-Wallet) untuk berbagai transaksi non-tunai dan non-kartu DANA adalah aplikasi dompet digital Indonesia yang bisa melakukan berbagai hal luar biasa. Mulai dari scan QRIS untuk pembayaran non-tunai, kirim uang gratis ke berbagai tujuan, bayar tagihan rumah tangga, hingga menyimpan kartu bank untuk transaksi lebih praktis, semua transaksi bisa dilakukan secara aman & nyaman karena DANA #BukanDompetBiasa.",5
79f900c2-554b-4016-ad46-7ef954c6e903,ok,2
cbe2979e-658d-4302-93f6-18666533473d,sangat membantu,5
34f5f7d6-c48a-40a0-8c6e-40f834debe4d,apk tidak aman dan tidak bertanggung jawab banyak saldo yg tiba2 berkurang🙏🙏,1
c907cee3-50b3-4863-9825-59dcb27e4f57,lumayan bagus,5
6b9cdb2f-2541-4f50-a16d-72d818af2607,hallo kak ini akun dana syaa gak bisa masuk.. tolong bantu,4
e9a5aad5-4436-4b9c-8081-c8bcaf70e2f0,mantap deh,5
a2e7e6d8-39c7-478a-a1fc-8951b5bec370,good,5
9878d083-e3b1-428c-a200-bf57fb092611,"aplikasi yg sangat mudah digunakan oleh penipu dan sering dijadikan target pengguna dana lain untuk menipu, jd harus hati² yaa jangan sembarang bagikan OTP dana atau OTP aplikasi apapun ke siapapun 🙏🏻",4
3870a16a-0bed-4d6b-afd3-6ba2f93d5cc5,mantap,5
bdfd5465-75e5-4824-b66c-840f29a530d0,sangat baik,5
ed2b5ebf-cfe8-45b3-920a-1e905cc6ccff,"bintang satu aja deh. beli kuota di proses terus, sudah 2 hari bayar 60 ribu malah masih belum masuk. di komplain masih aja ga ada respon lebih lanjut.",1
9bd283f3-564a-4357-82d5-86c6fa1c317a,bagus si tapi kenapa dana cicil saya belum juga kluar saya kasih bintang satu,1
072331e2-1c68-482f-9cab-eebf1e1d7a31,saya ada kendala di aplikasi ini mau Upgrade ke Dana premium Tidak bisa di karenakan e-KTP saya buram solusi nya bagaimana? sedang kan tiap verifikasi gagal terus,4
c6eb5256-ec03-4b27-a555-da5cf46b6071,Mantap,5
eb2b1d06-4c62-443c-9763-7cfe3898d552,sngat mnbantu,5
9bf55ca3-9dfd-4416-b1f1-3fce6eb1022f,baguss bgt,5
42c9240b-baf3-4ae9-85fc-36b1179adfdf,aplikasi nya sangat baik,5
d74944e2-3370-4338-a9d9-a90ed927f5c7,munculkan dana cicil,5
5e49c3f1-d939-478e-9914-c14b1af111d6,bagus,5
caadb5ca-fdb9-4b7e-b565-461fba5ffc21,baik,5
0f6df51d-4d77-4463-8252-d1cc00fce364,mantap kali,5
21b622ef-455d-4e68-b04a-6abb7b168120,mengecewakan banyak sekali terutama saat ingin mengecek aktifitas karena melihat dana saya yg berkurang dgn tidak wajar tapi malah tidak dan sudah coba segala cara!!😔,1
e89b8a63-4364-47e3-bef1-33ad7bca1542,min kenapa saya tidak bisa masuk dana saat saya masuk mau login tiba tiba keluar sendiri saya uninstall cobalagi sama saja KENAPA ITU!!,2
83fa507c-6fb9-4c9c-8504-4bffcfd82260,"parah nie aplikator kbanyakan potongannya,masa dapet kiriman 30rbu aza saldo kena potong 500.. Khan kbangetan,masih mending aplikasi sebelah. huuuhhh payah lah",1
b7046137-57fe-48f6-b454-b6a8099adf5f,sangat nyaman,5
14b356f3-c90e-46c5-a077-28f2bf4ea29b,saya puas pake aplikasi dana ini....,5
90dc44eb-6a45-429b-82d9-898da721c35f,udah mengajukan dana cicil udah 1tahun ngga muncul muncul jelek,1
c3fbda3a-4ef7-4884-a709-606410e0697e,"aktivitas gagal terus loadnya, kenapa ?",5
3237fa92-4829-4a5c-ac05-062a7cc1f1e6,mantap,4
d94f985c-58c6-440d-a40a-6d594938a430,"benci bngt... mau login dana tapi lupa pin, udh ngulang terus verifikasi Ampe gempor tapi ke ulang2 Mulu, sama aja lagi gada perkembangan. klik lupa pin di suruh wa pas udh selesai ngulang lagi terus kaya gitu berulang-ulang kesel banget",1
ad6da96b-eb76-42e7-a6b8-2b66133cdb09,puas,5
bcb65a33-2ba1-40af-aef3-10348537172f,mantul,5
f9111996-62d8-4012-b9f1-40a4bc19eb4c,Ok,5
3e5a00ae-1895-4ad1-83af-68f93aba2760,sangat memudahkan untuk tf dikala darurat,5
1f6fe37b-0728-487e-9b4a-8726ccb9e30f,sangat memuaskan banget saya kagum,5
2fdf019c-5610-404e-9de0-529ecc8c0bff,sangat bagus,5
8c8b33c4-c549-4aa6-bd94-3021c4fe18c5,"aplikasi DANA memang yg terbaik, buat yg blum punya aplikasi DANA saya sarankan untuk mendownload nya",5
67d4893a-9b4b-4f21-b059-d4a7c1b2d8ed,sang baik,5
c6454869-aebf-40f4-b839-1e25bb2ce95f,ok,1
6d3cc556-82f3-4bd8-b1a4-614e8fb8a504,sangat bagus,5
09a81c4f-8855-44c9-bd92-67ecfe5e67c1,kenapa dana cicil saya belum muncul,5
891b6c89-03f1-40d0-8932-e36d56726bad,sangat baik,3
e5dc3e53-c2c3-4c72-a19b-9c0bd9c86953,ok,5
0eb91603-2554-42ab-a762-19361ee4fdcd,"aplikasi ter anjing, lelet, lemot, lambat, buang aja aplikasi begini, cuih",1
dc4b00c4-f253-4390-81c8-c4fe7329b074,cukup mudah di gunakan,4
13181486-e40a-4da9-8871-84c63bc5fc3a,baik,5
c285d0c3-2756-4429-80f7-60e4e3e37521,sangat membantu sekali,5
f2da449d-0f2b-4ee7-a02e-333e0347ec9d,the best,5
cd96c757-eb13-4bd2-9c3e-63ed58f4f45b,sdh gnti bbrpa nomer tp stelah log out selalu tdk bisa login lagi... dan sayangnya msh ada saldo TPI tdk bisa digunakan untuk transaksi. Solusinya bagaimana ini min,1
e3da2935-c0cf-4673-ae5e-6e7256d5329b,apa aplikasi dana sedang eror ko dana instan ga bisa di ambil di tolak melulu padahal ga pernah telat,1
215f612c-8d22-491b-acee-66ebc1663476,bagus,5
244bc2b8-dca9-4422-bd06-58575642667a,"nyediain dana cicil tapi ga bisa di pake buat apa lol banget,padahal belum pernah ada cicilan sama sekali",2
d5faa7d6-efef-4bc5-9f63-86cd3d4960d1,pakai dana mudah untuk berteransaksi lewat dana,5
4e6ddd8c-2641-4b48-afd7-ce7bd0685d29,good,5
9063ca18-e348-4f56-9ccc-93595bbcfaea,mantap sangat cepat,5
dfb35047-b1c1-4d71-93ac-1a9af83cdfae,suka tidak terdeteksi,4
3545d24e-7b80-4aa7-a926-9f634b148d9d,good,5
4ce3ea17-30b6-4311-a0d9-88037de461c0,cukup puas,5
1e8bb2ce-7393-45f4-bb25-77dfc15b2551,saya tidak mendapatkan fitur dana cicil,4
470f01e6-3d4a-471f-a0f7-5c7e6bd1a6bd,"gajelas aplikasinya, udah di upgrade pakai ktp tapi malah di suruh upgrade lagi, gimana caranya kirim uang ke orang lain ku tanya???",3
600b7632-fb27-4850-8d94-50c1a74e394d,baik,5
ac3aa5fa-78e2-4ba4-817b-8437029f2696,sangat baik. cocok. buat. usaha. tetapi. orang orang dapat. dana cicil. kok aku. gak ada iya. tolong dong. di cek. akun saya,5
27b83c32-20bc-4335-af90-d942b820d2c8,sangat baik,5
f02b4d80-d8f2-4063-ac23-1f635103b361,bagus,5
0261f7c0-6e93-4b9c-b444-67f1200308be,bagus,5
6915e1cd-7887-47e4-b675-532b0ca2a21f,"Tiba-tiba force closed dan ga bisa login, padahal awalnya baik baik aja, eh pas mau transaksi langsung force closed, mana masih ada saldonya. tolong dong di benahi aplikasi ini, saya pengguna lama tapi baru kali ini seperti ini, dan sudah 1 minggu tidak bisa login",1
4e79deba-a52f-41c6-b5a9-292e19386997,apk dompet digital terbodoh yg pernah ada,1
1adc1dc4-9a90-4d50-a1ef-26b1e169d6ba,lumayan berguna,5
3913c80d-e4d8-4a77-a28f-7aec1c47096f,mudah lebih baik,5
ffcf110b-34be-4e33-97da-a9cb6b1d5e2a,fitur mengesankan sayang dana cicil belum kebuka,5
5a9864c7-0b02-466f-a9de-ac432e86a264,menggunakan sekali kena potong Nga. n 2500 rupiah mengecilkan sekali,5
3e97b28c-3722-49dc-a5ae-e382bf883333,bagus cuma saat ini lagi gak bisa nrima kiriman uang,4
38ba7ec0-1819-4768-b9f3-563173c833e8,verry good👍,5
1b8bb43b-228b-44b2-843b-c42f1f7a27c0,bagus,5
74095b3b-49e6-4c1d-b713-ea50364c4aa2,Mantap,5
f6604a26-e5fd-4070-a51d-c8085395206c,bagus,5
4a989341-c9b9-448f-a654-a98b356a671b,aplikasi apa kalian asal main kirim saldo tanpa konfirmasi dulu dengan pengguna apa jangan2 ohh paham la jari tengah buat aplikasi dana,1
69128563-9f8f-411e-ac28-82c045fb844e,"saya kejewa Kali, maumeubah Sandi saya tapi tidak bisa, makanya saya pilih Dua Bintang",2
37284433-339a-4e04-833d-6d7212ed26dd,dana lawak bgt masa dana gols ga bisa di tarik padahal udah pindai muka masih aja gagal sinting,1
859f0fc7-8030-4096-9fda-cb607378f9d9,baik,5
6a204643-d1f4-4912-bfb3-3edb5387be37,saya suka banget,5
7672c08b-f6f7-4cd9-9977-270b918a0267,canggih,5
2be36372-4c25-45c7-969f-6d0cc9140c41,"baik.mudah,tapi saya tidak dikasih dana cicil",5
0631db93-4a5e-4490-9148-3e174795ed31,mantap,5
ddf1ad78-033e-4b3b-9b71-1b6092f86dd8,"saya dapat transferan,dan transaksi sudah berhasil,tapi di dana tidak masuk,sudah hampir 10hari tidak masuk,sudah telpon kepihak bank yang untuk transfer tapi dari pihak dana yang bermasalah,mohon bantuannya",1
34d08605-7d52-449c-bb00-de0fb9a7a8a6,oke baik cuma ga ada fitur dana cicilnyaa,5
0267bcc1-886d-4e5e-99d4-30c5bb463679,𝘢𝘭𝘩𝘢𝘮𝘥𝘶𝘭𝘪𝘭𝘭𝘢𝘩 𝘮𝘢𝘴𝘪𝘩 𝘢𝘥𝘢,5
27b06963-dfdf-4dca-981c-30f23271547f,"sangat membantu sekali app ini, terima kasih",5
213fa2b6-42ce-469d-badf-6c9b1406154e,kenapa fitur dana cicilan dari aku tidak ada apakah bisa bntu supaya ada dana cicilan dari dana aku pengen banget tolong di bantu yaaa,4
9cc7c5b9-efac-40ce-a7b4-c2e7bb926f21,sangat mantap,5
e26bdbbb-22de-4a4d-9ab2-2db44eba87a0,ok,5
7a9b97cb-0878-4e02-835f-992ba2137bdb,apk yg sangat penting dan membantu,5
559a5fb6-a617-47cc-b81e-bdf67fab70dd,"dana, kok gabisa tranfer padahal udah mengajukan dokumen KTP???? tolong diiniin dong itu dana nya biar gak lemot",2
258bcc6e-dee2-45a6-a660-c4b042f8db1f,bestt si pokonya,4
51378976-0c5e-41fa-95d2-710c824909c9,aplikasi gak jelas ngambil uang orang sembarangan,1
a1242c15-7efd-41ad-a624-189a0767ee45,Bagus,5
ae86c018-c0d2-481a-b877-c78559db081e,saya selalu menggunakan dana sebagai transaksi tapi kenapah di akun dana saya tidak ada dana cicil.seharusnya semua orang yang mengunakan dana harus nya ada fitur dana cicil biar tidak ada orang yang merasa di kucilkan,5
e576aacc-8fc3-477c-b935-6b250e927b20,mantap,5
2ac14867-1e61-46c2-abf3-6c7b7ccadcb5,bagus bngt,5
244a9b57-e8c9-4b9d-b186-664eba998749,bagus,4
34436674-b424-42f4-9d9a-3f86f045e7d8,tolong dong teruntuk pengurus afk dana di adakan costumer online yg stenbay jngn seperti Diana krna qlo kita ada keluhan bisa langsung di proses soalny saya udh 2minggu laporan mslh dana cicil yg sudah saya lunasin TPI ttp d tghn dana cicil msh ada mlh saldo sy di sedot abis ttp aja d gjhn nya blm ada yg d byr kan asu,1
3dc73ce6-c5ec-4a83-be41-eab7af0e71bf,aplikasi ini sangat membatu,5
6964e85b-26fd-47dc-a705-fca7d8815f0f,bagus,5
b0d77ee1-2a78-4df4-b97e-e2806a5990a2,kenapa nggh bisa masuk,5
4236b9d3-eded-41cb-89c0-3a71c8209356,mohon lebih cepat dan lebih cepat ketika membuka bukti transfer,4
f396b69c-2581-4294-a9e0-b6508eb47ed9,fitur nya mudahkan banget buat saya karena bisa membayar dengan mudah pakai qris,5
121f67f7-f4e3-4e0f-b98a-bf2705f2e057,sangat baik,5
3947d73e-1faf-416b-9004-658b49c644fb,"sangat puas memekai apk dana teransaksi lancar, cmn limit saldo dana cicil GK bisa di gunakan",5
61ad2a44-4ccf-432e-9b80-5845c9f4765e,semoga semua makin baik trmksh,4
861771a6-3dd4-4192-9c45-2bcf18d72012,mantapp,5
eedac948-aa1c-4a8c-bc28-240682e22888,Sangat bermanfaat sekali,5
f108c6be-3c62-436a-8845-c400019e9c9e,terima kasih banyak,5
73def478-d768-41ec-9e7a-26bb841128da,bagus,5
aa89f2c7-8ca6-44d2-b0e0-7d4c6ab1eb0a,tolong pada laporan pengirim uang kata gagal harus lebih jelas warna merah dibanding keterangan lain nya .,5
f94b20fe-5006-4c74-b08a-5b3f1146a2db,baik,4
df79eeaf-9ba1-4ad5-a9f9-26c533f17b90,semoga makin baik lagi,4
c4da8e27-23d0-4a23-b5b2-98611f4820b6,sangat bermanfaat sekali,5
4fdcee23-34f9-4692-94cf-9723e6f059e5,"sangat membantu sya, makasih",5
4c7e41a8-ced3-4112-b121-8f0266eac035,wow! saya jadi menyukai transfer uang melalui aplikasi dana ini.,5
742ef0ca-e3ed-42a5-8351-63a9d7248b11,sangat bagus,5
7bf88d78-7c7a-4610-a4d3-16f8a0a3d181,pak mau tanya kenapa akun dana pas login ada tulisan up sedang ada kendala muncul gambar,1
baabc136-558f-455e-95cb-b02a8b79b4f4,Kenapa Selalu gagal saat mau transfer ke BNI ya dengan berbagai alasan. Suswh 2 hari ini mencoba. Giliran ke BCA langsung nisa,2
f818862b-000c-4b3c-9f2d-fffd19bf58ee,cepat dan mudah,5
6dca5066-6fc0-46ad-93bd-a0e3d1365329,makin lama makin padahal bayar cicilan tepat waktu tidak bisa digunakan akun sy sudah premium,2
6fd3f726-5aa9-4a21-a473-cf4287ecf0e8,memudahkan cara bertransaksi sy..,5
25864f08-6f9a-4ecc-8112-108b1b2517f0,bagus,5
1c9e813f-6136-4ab2-979a-334975cbc78d,"tolong di perbaiki ke versi yang baru,terimakasih",5
fa2e9d37-e6c4-4e7a-8bf8-ec75673ae0a1,sangat di percaya,5
eb510754-ca71-41f4-9534-5f4519d4738e,ada kendala mulu,1
aed45f5c-dfd9-4ad9-a315-6877202e913c,terbaik,5
02af588b-88b7-40c2-a1f6-0058460b0de5,senang menggunakan dana bisa transaksi gampang,5
0109950f-bc86-4d1c-b148-a9504ee9e2a2,sangat membantu,5
bc9e799a-beee-4fd9-a17d-66a6894f4197,bntang 3 dlu.. mau gunain dana cicil susah banget pdhl udh pernah pakai tapi mau pakai lagi g bsa,3
3fccce31-e980-451a-916c-afa67be0092d,nyesel gua donload aplikasi dana no gua ilang udah kaga aktif pas mau log in malah suruh varivikasi lewat wa atau sms padahal gua udah pindai wajah gua sendiri ini aplikasi ngeribetin,1
6c679e7c-5579-41f7-a411-a74dd582b833,kok aplikasi DANA saya nggak ada menu layanan DANA CICIL,5
9a114efa-ea45-4911-86ee-da2d7d172fdd,riwaya transaksi tidak bisa di buka,4
d368967b-b046-410f-830b-12ec6c3cf67c,bagus dan simpel mudah bertransaksi,5
dafb3c4b-918a-485b-9544-78adccab3e5e,terbaik,5
9a38c4ea-b098-4f3f-8456-50e7b84e7513,premium,5
ab8bf9e3-d084-485b-bde7-773e165ca7e5,mantapbosku,5
a9b1a262-336d-4666-a1db-9d9679fbd853,kok dana plus sy tidak bisa sy tarik,4
f9639f3d-07dd-4620-90b2-99efe199cb17,"ada peraturan baru kah? tadi aku mau tarik tunai di alfamart sebesar Rp. 50.000 , sedangkan sisa saldo ku Rp. 52.000 , kata kasirnya harus harus sisakan saldo minimal Rp. 10.000 tapi, kemarin-kemarin saya tarik tunai di alfamart peraturannya tidak begini tolong jelaskan..",5
f6e69589-a74b-44f5-ab39-e6669afecf02,parah naro duit ilang Mulu ampun ah kepotong 100 150 RB padahal gak di pake apah apah dan gak pernah utang,1
8d82e8b1-f179-4279-9491-b8eb74951c0c,sangat membantu,5
19042f55-d34b-480f-a29a-9b924e7b2177,slebew mantap kali,5
f408403c-3a7d-403c-96c2-ed506de3c44d,Sangat membantu semua masyarakat pengguna dalam pembayaran ataupun berbagai transaksi,5
a9ee5de2-fd3e-474d-af2b-bb0ef17651c2,mantap,5
dbcfb67e-5a22-48da-b294-bdd620576992,sangat bagus,5
ca457b6d-dd06-4431-8b47-509f365a3baa,"Tidak tau kenapa bisa Dana saya terhubung dengan langganan google one, padahal tidak pernah berlangganan. Histori langganannya juga tidak ada. Tapi tiap bulan saldo saya terpotong. Dari pihak Dana juga tidak bisa menghentikan pembayaran tersebut. Ke depan bakalan banyak yang berhenti menggunakan Aplikasi Dana. Sudah banyak teman-teman saya jadi korban saldonya terpotong begitu saja.",1
bdda6983-3e4a-425f-a22f-33306c26a07d,good,5
98f61c7a-8514-4ff6-b06e-9d5c8674a844,lumayan tapi gimana caranya biar bisa top up Roblox di situ,5
fa99ac85-6f69-4755-8094-764704eb37a1,mantap pokoknya pakai dana uang aman dan transaksi cepat👍👍👍,5
c9226020-8af0-40fa-91aa-e92ec4630adf,oke,5
1993a564-f65e-4301-b46f-c478512c5c19,siip,5
8c4d410f-4a14-42e9-842e-e3508d17a81a,sangat menyenangkan saat bertransaksi semua jd mudah dan praktis dengan menggunakan dana,5
5b2dce6e-3def-459c-995f-54dcb73b3123,dana ini berguna untuk kebutuhan,5
c6dd5e40-af4b-4f1e-8c59-768314d1b402,sangat membantu,5
46168923-5dba-4c0d-aece-54d73778d19e,"keterangan lengkap,cepat dan sangat berguna untuk usaha",5
81d03f42-1313-4ec8-ab08-011a194da263,aplikasi dana sangat membantu,5
54f9e694-704e-445c-bd8a-81bc489fb43f,knapa saya g bisa akses dana cicil,5
a4ed09db-7833-4345-93a6-8ce807ff3a94,Mantaaap apk Dana adminnya murah bangeeet,5
20d0313f-f8b1-4f82-880a-9a05f85e8ca3,sangat baik aku suka😘,5
c6fdb5b6-bde5-41dd-8323-8983891a8146,teranafer makin cepat dan lancar,5
194f5442-f9b1-4533-801f-25b84becf726,notif transaksi sering delay lama,3
2fee59cc-8127-4266-815e-d0fcdbe09124,dana cicilnya ngk bisa ditambah apa ya......,5
c253b041-34d2-46d4-932c-7628736edc79,jos,5
986e5162-9fb7-4758-899c-0c18e7d5bf9d,bagus,5
b01f67b4-32a3-447b-b31b-9c164856bcb1,Masa sekelas aplikasi Dana iklanya mahjong,4
d33b5f59-58df-446f-8a0e-edc3de4c45cd,good nice,5
3d0b594e-df43-47a3-b518-c41844920c6c,"dana gw ilang entah ke mna, isi 100 tinggal 99, jdi bikin ribet, gw beli 2 kali, mne eror trs, ngestalk jelek bngt",1
35f76d31-e2d2-438a-9d44-2e2cad675397,mantap,5
1b2e00a9-751b-4c4c-9220-ace3bff4b9ef,baik,5
dfa492b4-41fa-424f-8771-3049cb7d3eea,sangat membantu,5
4f5c4f75-d581-4ed8-a2d6-0f668c917a80,"login susah, verifikasi berulang-ulang gak bisa masuk juga, sudah sesuai arahan hapus cache restart hp belum juga bisa, akhirnya bintang 1",1
49ed90e9-8b3c-4478-a206-dbc6c148beda,keren lah pkoknya,5
cd3612ed-d7ce-41a6-a8b5-004501f35ff7,mudah digunakan,4
cc60ce10-1a79-48ff-a6da-6ea1f60b585b,aplikasi sudah bagus tapi untuk kali ini kenapa dana instan sudah di bayar tapi ga bisa di ambil lagi apa ada masalah buat akun saya padahal ga telat dana instan mohon di jawab terimakasih,5
d5017e0e-6800-4a17-a599-fd66bb41c44c,sangat baik,5
9be065fd-5aff-41c4-ae81-301b1562e4c0,sangat membantu,5
bbb057e4-e78d-4d6a-810c-ab52d5cfbccd,sangat memuaskan tank,5
8174ba9f-a16d-4fb8-8561-361eb4eb2d23,ko dana cicil nya GX muncul ya,5
6e5ca40c-1be4-4db1-92fd-9f8ae1bd3bbf,sangat cocok untuk transaksi,5
940151fc-d96c-4507-805a-7ad11b679ef2,kekurangnya mau buka detailnya lama bs sampai 30 menit,3
ec6aff1c-3475-4467-bf0a-21ce39762245,meskipun premium sebulan cuma gratis 10x doang udah gitu setiap keluar masuk saldo kena potong mulu mana gede pula potonganya kalau saldo keluar wajar lah tapi kenapa saldo masuk di potong pula. apk sebelah yang khusus untuk tf beda bank juga gak gini potonganya. saya mau pake buat transaksi tiap hari tapi kalau model potonganya gini mending pakai rekening bank aja si,1
ef418c72-f18a-4523-8562-94f6f9db5690,👍🏼,5
6118eb66-f273-490b-b4a7-2ce47bd34638,Bagus tapi lama koneknya,5
64737655-95e4-4cfa-aa57-382d21517192,baguss,5
81442cca-1c63-4f04-8a05-3bfb50bf1cfe,Tdk bisa terbuka di hp saya aplikasi dana vos,2
aadef9ba-a23f-4af2-89e0-e96e65f15e89,sangat membantu,5
292924e9-3540-43c9-881a-ff8a48141d81,bagus sippp dipertahankan,5
9059ec0d-cc25-424d-8853-b279d775d239,mempermudah segalanya,5
a777ea8f-a1ea-47dc-ace9-c07e25190081,mantab,5
130580e1-50e5-4099-9bcc-58420ed72de8,"minta tolong dibantu, status transfer berhasil lewat ovo tapi saldo belum masuk kedana, mana uang segitu gitunya kiriman dari suami Rp.1.002.500, gimana ini yah? belum masuk juga, takutnya ilang,mana lagi ada kebutuhan mendesak",2
a7fa3587-5a05-4fa9-8d41-49acc618ca9f,terbaik untuk semua transaksi 🙏😇,5
f9aeccd4-e871-4dc9-9fa4-7a94c9c632e1,mantap sekali...sangat membantu,4
5c7a04de-ff00-4948-bff3-da0327af8375,saya kasih bintang 1 karna saya maminta bantuan selalu tidak bisa dan di aplikasinya katanya udah ada fitur dana cicil tapi saya gak pernah bisa pakai fiturnya padahal udah keluar fiturnya dan udah ada limitnya dan saya juga gak ada tagihan di dana cicil tapi kenapa selalu gak bisa saya pakai fitur dana cicilnya bisa d bantu,1
d3429c78-8486-4a88-ada9-dc5abb4a1dc0,nice,5
30427ec8-482f-4ce2-a978-4dd3fdd1a14a,aplikasi kikir ga sedekah kaya gopay,1
30dc60a4-2e25-48d1-81e3-3e4e0e369900,bagus,5
785a254f-8fa6-4cbd-bf86-a05ea522c4d4,dana cicil nnya donk aktifin,5
ee593a15-360d-40a6-a087-7699541682e8,kenapa cuma saya yang ga ada paylaternya kalo udah ada paylater saya kasih rating bagus,2
514af7f1-9474-4c61-9557-e304e44f0085,alhamdulillah,5
b25e640d-5a4c-40ae-8835-36962134c592,Bsgus,5
0e9102fe-8de5-4d1f-bb93-3bc2900e46b7,sangat membantu dan simpel,5
0c120f45-bd65-49c4-a99f-0c7ce3f539fe,sangat membantu,5
0749c2f2-ca0d-4d1e-94cc-880ccb690fac,bgus,4
b4f20177-f7bf-4db7-8dd9-beb50f685518,baik,5
82c3fd57-a33a-464b-8c55-2d611bf5da6d,Oke,3
a5697f3b-b960-4fad-a6d3-2092b9ebfe51,"Dana aplikasi yang membantu menyimpan uang secara online dan bisa diambil kapan saja, sangat membantu tetapi tetap ada beberapa kelemahan yaitu APA APA HARUS PREMIUM DULU jujur itu membuat saya dan teman saya jengkel apalagi dia belum bisa buat premium karna masih dibawah umur :(",3
3aa56e99-a124-46f2-aafd-a8c49d0d697c,"saya sebelumnya sudah mendaftar dana premium, tetapi kenapa ketika ingin mengirimkan uang ke dana teman saya malah tidak bisa. bertuliskan ""dokumen lagi di cek"" padahal sudah saya perbarui saya udah lelah kerja masukin uang ke dana malah gak bisa di gunakan, mohon bantuan secepatnya",4
13bd02bd-00d5-42e0-84ef-e4302167d63f,ok mantap,5
422b01ea-45e0-4c26-a908-e44b5a087458,gk jls fitur potonya sllu vld,1
b159a20c-5434-438d-bdd8-947c3374756e,nice,5
3636489d-f5e7-437b-b081-cb606d1177c4,dana keren,5
ca4d2e06-1399-476e-9a1f-0b37ff1dab46,ok,5
c322f1c1-df04-4ef3-8287-5da4935cca08,sangat membatu terimakasih..,5
c81ca060-946a-419e-be14-716cba2bed44,"Kecewa sama ni aplikasi duit gw bisa ilang gk jelas tanpa verifikasi dri gw, kecewa bngt kocak ni aplikas Mendiing pake gopay",1
a1d28b69-f612-4128-8069-59a2111fdcac,dana saya g bisa d buka hp saya.,2
b9fdded3-1b8d-4338-b926-a9719cd91cd4,bagus,4
c9c17b71-b289-43bc-bff8-5b3e09a4a635,terbaik,5
a8ce9337-6071-402d-a1b5-7584bca3767a,bnyak err ny,1
093f8097-7f1f-45ec-9bd2-3351610a0845,kenapa dana cicil saya belum tersedia ya??,4
f8e17cfe-6d2a-447f-9da2-ed6d137feb08,bagus,5
a4623c60-a3ba-4599-b104-d4bc5527ded5,bagus,4
f40f400e-40b6-4c86-8a33-e62a55713402,sangat baik,5
519a9d96-5dd9-481d-a670-02ecb1be2cff,sangat privasi cocok😊,5
3fea9144-6402-4f47-b685-546fab064675,"ada liciknya,,sy tf ke ewalet dengan ADM 1000 tpi kenapa di awelet ke potong lagi 1000 yg jujur dong jangan gitu jangan di liat 1000nya tapi X nya MALING.....",2
bb427ee7-3619-4c8f-828d-398c5a11e71e,kenapa saya tidak bisa masuk/daftar padahal saya baru saja download aplikasi dana???,1
5d066009-a709-4cfc-be9c-29d053ef36af,mantap,5
b42b9ee3-5e06-4de2-925c-ccf9a0d9eb35,aplikasi dana mudah transaksi,5
1e43df16-6586-4fd0-b8be-0741847f28c1,lebih praktis memakai aplikasi dana ini😊,5
fbcbff99-77a4-444e-b506-474176efea00,siip ok,5
066fe012-f615-458a-84c0-cc1f69c40f3a,mohon di bantu untuk dana instannya di adakan,5
